año,mes,num_serie_anon,cod_cliente_HASH,contador,sector,Tipo_maquina_anon
2020,1,97,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,208.0,LOGISTICO,Tipo_1
2020,2,97,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,88.0,LOGISTICO,Tipo_1
2020,2,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,20.0,NO INTERESA,Tipo_1
2020,3,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,363.0,NO INTERESA,Tipo_1
2020,4,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,170.0,NO INTERESA,Tipo_1
2020,5,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,438.0,NO INTERESA,Tipo_1
2020,6,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,442.0,NO INTERESA,Tipo_1
2020,7,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,518.0,NO INTERESA,Tipo_1
2020,8,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,19.0,NO INTERESA,Tipo_1
2020,9,97,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,0.0,NO INTERESA,Tipo_1
2018,2,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,33.0,LOGISTICO,Tipo_1
2018,3,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,2410.0,LOGISTICO,Tipo_1
2018,4,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,2670.0,LOGISTICO,Tipo_1
2018,5,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,1566.0,LOGISTICO,Tipo_1
2018,6,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,2372.0,LOGISTICO,Tipo_1
2018,7,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,1296.0,LOGISTICO,Tipo_1
2018,8,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,1095.0,LOGISTICO,Tipo_1
2018,9,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,1268.0,LOGISTICO,Tipo_1
2018,10,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,864.0,LOGISTICO,Tipo_1
2018,11,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,746.0,LOGISTICO,Tipo_1
2018,12,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,894.0,LOGISTICO,Tipo_1
2019,1,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,875.0,LOGISTICO,Tipo_1
2019,2,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,614.0,LOGISTICO,Tipo_1
2019,3,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,752.0,LOGISTICO,Tipo_1
2019,4,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,533.0,LOGISTICO,Tipo_1
2019,5,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,573.0,LOGISTICO,Tipo_1
2019,6,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,1115.0,LOGISTICO,Tipo_1
2019,7,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,794.0,LOGISTICO,Tipo_1
2019,8,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,1174.0,LOGISTICO,Tipo_1
2019,9,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,553.0,LOGISTICO,Tipo_1
2019,10,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,514.0,LOGISTICO,Tipo_1
2019,11,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,309.0,LOGISTICO,Tipo_1
2019,12,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,604.0,LOGISTICO,Tipo_1
2020,1,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,760.0,LOGISTICO,Tipo_1
2020,2,137,9cb55792059b2f8159b6fa842f699d2a235f97a2bc8aa417a52aab0ed43bf21e,593.0,LOGISTICO,Tipo_1
2020,2,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,214.0,NO INTERESA,Tipo_1
2020,3,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,1402.0,NO INTERESA,Tipo_1
2020,4,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,175.0,NO INTERESA,Tipo_1
2020,5,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,1127.0,NO INTERESA,Tipo_1
2020,6,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,552.0,NO INTERESA,Tipo_1
2020,7,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,703.0,NO INTERESA,Tipo_1
2020,8,137,483d8769e7f34a41687c36db9c2d2585e8155c3c6bfa5c85a4ce492beecd7bd7,0.0,NO INTERESA,Tipo_1
2018,2,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,727.0,BEBIDAS,Tipo_1
2018,3,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1257.0,BEBIDAS,Tipo_1
2018,4,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1263.0,BEBIDAS,Tipo_1
2018,5,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1519.0,BEBIDAS,Tipo_1
2018,6,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1567.0,BEBIDAS,Tipo_1
2018,7,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1867.0,BEBIDAS,Tipo_1
2018,8,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1930.0,BEBIDAS,Tipo_1
2018,9,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1460.0,BEBIDAS,Tipo_1
2018,10,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1250.0,BEBIDAS,Tipo_1
2018,11,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,856.0,BEBIDAS,Tipo_1
2018,12,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,911.0,BEBIDAS,Tipo_1
2019,1,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,929.0,BEBIDAS,Tipo_1
2019,2,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,989.0,BEBIDAS,Tipo_1
2019,3,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1315.0,BEBIDAS,Tipo_1
2019,4,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1643.0,BEBIDAS,Tipo_1
2019,5,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1663.0,BEBIDAS,Tipo_1
2019,6,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1678.0,BEBIDAS,Tipo_1
2019,7,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1880.0,BEBIDAS,Tipo_1
2019,8,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1826.0,BEBIDAS,Tipo_1
2019,9,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1411.0,BEBIDAS,Tipo_1
2019,10,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1223.0,BEBIDAS,Tipo_1
2019,11,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,986.0,BEBIDAS,Tipo_1
2019,12,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1013.0,BEBIDAS,Tipo_1
2020,1,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,781.0,BEBIDAS,Tipo_1
2020,2,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,907.0,BEBIDAS,Tipo_1
2020,3,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,756.0,BEBIDAS,Tipo_1
2020,4,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,2.0,BEBIDAS,Tipo_1
2020,5,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,0.0,BEBIDAS,Tipo_1
2020,6,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,658.0,BEBIDAS,Tipo_1
2020,7,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1305.0,BEBIDAS,Tipo_1
2020,8,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1253.0,BEBIDAS,Tipo_1
2020,9,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,886.0,BEBIDAS,Tipo_1
2020,10,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,573.0,BEBIDAS,Tipo_1
2020,11,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,344.0,BEBIDAS,Tipo_1
2020,12,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,606.0,BEBIDAS,Tipo_1
2021,1,109,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,351.0,BEBIDAS,Tipo_1
2018,2,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,870.0,BEBIDAS,Tipo_1
2018,3,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1198.0,BEBIDAS,Tipo_1
2018,4,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1279.0,BEBIDAS,Tipo_1
2018,5,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1624.0,BEBIDAS,Tipo_1
2018,6,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1593.0,BEBIDAS,Tipo_1
2018,7,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1998.0,BEBIDAS,Tipo_1
2018,8,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1898.0,BEBIDAS,Tipo_1
2018,9,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1349.0,BEBIDAS,Tipo_1
2018,10,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1352.0,BEBIDAS,Tipo_1
2018,11,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,945.0,BEBIDAS,Tipo_1
2018,12,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,889.0,BEBIDAS,Tipo_1
2019,1,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,788.0,BEBIDAS,Tipo_1
2019,2,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,869.0,BEBIDAS,Tipo_1
2019,3,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1023.0,BEBIDAS,Tipo_1
2019,4,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1512.0,BEBIDAS,Tipo_1
2019,5,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1487.0,BEBIDAS,Tipo_1
2019,6,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1743.0,BEBIDAS,Tipo_1
2019,7,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,2266.0,BEBIDAS,Tipo_1
2019,8,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1940.0,BEBIDAS,Tipo_1
2019,9,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1479.0,BEBIDAS,Tipo_1
2019,10,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1403.0,BEBIDAS,Tipo_1
2019,11,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,692.0,BEBIDAS,Tipo_1
2019,12,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,825.0,BEBIDAS,Tipo_1
2020,1,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,681.0,BEBIDAS,Tipo_1
2020,2,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,900.0,BEBIDAS,Tipo_1
2020,3,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,389.0,BEBIDAS,Tipo_1
2020,4,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,0.0,BEBIDAS,Tipo_1
2020,5,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,0.0,BEBIDAS,Tipo_1
2020,6,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,441.0,BEBIDAS,Tipo_1
2020,7,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1081.0,BEBIDAS,Tipo_1
2020,8,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,1025.0,BEBIDAS,Tipo_1
2020,9,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,677.0,BEBIDAS,Tipo_1
2020,10,110,b674fde29f7e14a8e29311586f26866f158e3fd4e01cfa8ace02106365a71261,128.0,BEBIDAS,Tipo_1
2018,2,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3321.0,LOGISTICO,Tipo_1
2018,3,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3414.0,LOGISTICO,Tipo_1
2018,4,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,4243.0,LOGISTICO,Tipo_1
2018,5,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3997.0,LOGISTICO,Tipo_1
2018,6,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3984.0,LOGISTICO,Tipo_1
2018,7,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3556.0,LOGISTICO,Tipo_1
2018,8,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,4046.0,LOGISTICO,Tipo_1
2018,9,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,4330.0,LOGISTICO,Tipo_1
2018,10,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,4184.0,LOGISTICO,Tipo_1
2018,11,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3719.0,LOGISTICO,Tipo_1
2018,12,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3699.0,LOGISTICO,Tipo_1
2019,1,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,4334.0,LOGISTICO,Tipo_1
2019,2,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3679.0,LOGISTICO,Tipo_1
2019,3,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3871.0,LOGISTICO,Tipo_1
2019,4,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3442.0,LOGISTICO,Tipo_1
2019,5,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2903.0,LOGISTICO,Tipo_1
2019,6,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2285.0,LOGISTICO,Tipo_1
2019,7,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3426.0,LOGISTICO,Tipo_1
2019,8,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2894.0,LOGISTICO,Tipo_1
2019,9,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,3057.0,LOGISTICO,Tipo_1
2019,10,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2956.0,LOGISTICO,Tipo_1
2019,11,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2453.0,LOGISTICO,Tipo_1
2019,12,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1791.0,LOGISTICO,Tipo_1
2020,1,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1929.0,LOGISTICO,Tipo_1
2020,2,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1548.0,LOGISTICO,Tipo_1
2020,3,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1544.0,LOGISTICO,Tipo_1
2020,4,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2205.0,LOGISTICO,Tipo_1
2020,5,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2104.0,LOGISTICO,Tipo_1
2020,6,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1672.0,LOGISTICO,Tipo_1
2020,7,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1186.0,LOGISTICO,Tipo_1
2020,8,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,824.0,LOGISTICO,Tipo_1
2020,9,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,912.0,LOGISTICO,Tipo_1
2020,10,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1012.0,LOGISTICO,Tipo_1
2020,11,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1005.0,LOGISTICO,Tipo_1
2020,12,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,1016.0,LOGISTICO,Tipo_1
2021,1,200,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,666.0,LOGISTICO,Tipo_1
2018,5,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2018,6,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,28.0,LOGISTICO,Tipo_2
2018,7,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,111.0,LOGISTICO,Tipo_2
2018,8,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,49.0,LOGISTICO,Tipo_2
2018,9,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2018,11,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2018,12,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,4,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,129.0,LOGISTICO,Tipo_2
2019,5,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,6,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,7,476,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,7,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,21.0,ALIMENTACION,Tipo_2
2019,8,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1908.0,ALIMENTACION,Tipo_2
2019,9,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,2439.0,ALIMENTACION,Tipo_2
2019,10,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1160.0,ALIMENTACION,Tipo_2
2019,11,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,3221.0,ALIMENTACION,Tipo_2
2019,12,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1465.0,ALIMENTACION,Tipo_2
2020,1,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,2306.0,ALIMENTACION,Tipo_2
2020,2,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1581.0,ALIMENTACION,Tipo_2
2020,3,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,728.0,ALIMENTACION,Tipo_2
2020,4,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,226.0,ALIMENTACION,Tipo_2
2020,5,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,950.0,ALIMENTACION,Tipo_2
2020,6,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,802.0,ALIMENTACION,Tipo_2
2020,7,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1222.0,ALIMENTACION,Tipo_2
2020,8,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1288.0,ALIMENTACION,Tipo_2
2020,9,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1380.0,ALIMENTACION,Tipo_2
2020,10,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1286.0,ALIMENTACION,Tipo_2
2020,11,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,998.0,ALIMENTACION,Tipo_2
2020,12,476,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,606.0,ALIMENTACION,Tipo_2
2018,5,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2018,6,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,16.0,LOGISTICO,Tipo_2
2018,7,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,251.0,LOGISTICO,Tipo_2
2018,8,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,41.0,LOGISTICO,Tipo_2
2018,9,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2018,10,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2018,11,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,1,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,3,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,4,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,13.0,LOGISTICO,Tipo_2
2019,5,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,68.0,LOGISTICO,Tipo_2
2019,6,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,2.0,LOGISTICO,Tipo_2
2019,7,477,ca7cfd0d1c0e3d7fa4ac1a42348ee37cd0650290faaac9530bac94600115130d,0.0,LOGISTICO,Tipo_2
2019,7,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,60.0,ALIMENTACION,Tipo_2
2019,8,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,2595.0,ALIMENTACION,Tipo_2
2019,9,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,3235.0,ALIMENTACION,Tipo_2
2019,10,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,2160.0,ALIMENTACION,Tipo_2
2019,11,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,2089.0,ALIMENTACION,Tipo_2
2019,12,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1379.0,ALIMENTACION,Tipo_2
2020,1,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,1272.0,ALIMENTACION,Tipo_2
2020,2,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,2341.0,ALIMENTACION,Tipo_2
2020,3,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,803.0,ALIMENTACION,Tipo_2
2020,4,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,493.0,ALIMENTACION,Tipo_2
2020,5,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,994.0,ALIMENTACION,Tipo_2
2020,6,477,2ca9550db434a071f0a518e0b2101ee8746a6e39360b5612190fb03721c2f733,974.0,ALIMENTACION,Tipo_2
